pid,rid,rating,sentiment
1284,27011,5,0.75
1284,27012,3,0.5
1284,27013,5,0.7
1284,27014,4,0.6
1284,27015,2,0.3
1284,27016,5,0.75
1284,27017,5,0.7
1284,27018,2,0.3
1284,27019,5,0.7
1284,27020,2,0.25
1284,27021,3,0.5
1284,27022,3,0.5
1284,27023,3,0.45
1284,27024,4,0.6
1285,27025,2,0.35
1285,27026,2,0.35
1285,27027,3,0.45
1285,27028,3,0.45
1285,27029,3,0.5
1285,27030,4,0.55
1285,27031,2,0.3
1285,27032,2,0.35
1285,27033,4,0.6
1285,27034,3,0.45
1285,27035,2,0.25
1285,27036,3,0.5
1285,27037,3,0.45
1285,27038,3,0.4
1285,27039,2,0.3
1285,27040,2,0.35
1285,27041,4,0.6
1285,27042,4,0.55
1285,27043,4,0.55
1285,27044,4,0.6
1286,27045,5,0.75
1286,27046,3,0.5
1286,27047,2,0.35
1286,27048,3,0.4
1286,27049,2,0.25
1286,27050,4,0.6
1286,27051,4,0.65
1286,27052,2,0.25
1286,27053,5,0.7
1286,27054,2,0.3
1286,27055,5,0.75
1286,27056,3,0.45
1286,27057,3,0.45
1286,27058,4,0.6
1286,27059,4,0.55
1286,27060,5,0.75
1286,27061,5,0.7
1286,27062,3,0.4
1286,27063,2,0.25
1286,27064,5,0.7
1287,27065,5,0.8
1287,27066,5,0.75
1287,27067,5,0.75
1287,27068,3,0.4
1287,27069,4,0.6
1287,27070,5,0.7
1287,27071,4,0.6
1287,27072,2,0.25
1287,27073,5,0.7
1287,27074,4,0.55
1287,27075,3,0.5
1287,27076,2,0.35
1287,27077,2,0.25
1287,27078,5,0.75
1287,27079,5,0.8
1287,27080,4,0.6
1287,27081,4,0.55
1287,27082,3,0.45
1287,27083,4,0.65
1287,27084,4,0.6
1288,27085,5,0.8
1288,27086,4,0.6
1288,27087,5,0.7
1288,27088,5,0.8
1288,27089,2,0.35
1288,27090,5,0.75
1288,27091,3,0.45
1288,27092,5,0.8
1288,27093,2,0.3
1288,27094,2,0.35
1288,27095,5,0.7
1288,27096,3,0.5
1288,27097,4,0.6
1288,27098,3,0.45
1288,27099,4,0.6
1288,27100,3,0.45
1288,27101,5,0.75
1288,27102,3,0.45
1288,27103,4,0.55
1288,27104,5,0.75
1289,27105,5,0.8
1289,27106,3,0.4
1289,27107,5,0.75
1289,27108,2,0.35
1289,27109,4,0.6
1289,27110,5,0.8
1289,27111,3,0.4
1289,27112,3,0.5
1289,27113,5,0.7
1289,27114,5,0.75
1289,27115,5,0.75
1289,27116,4,0.6
1289,27117,3,0.45
1289,27118,2,0.35
1289,27119,3,0.5
1289,27120,3,0.4
1289,27121,3,0.5
1289,27122,5,0.7
1289,27123,5,0.75
1289,27124,5,0.75
1290,27125,4,0.6
1290,27126,4,0.65
1290,27127,2,0.25
1290,27128,5,0.7
1290,27129,3,0.4
1290,27130,5,0.75
1290,27131,5,0.8
1290,27132,2,0.35
1290,27133,4,0.55
1290,27134,4,0.6
1290,27135,2,0.3
1290,27136,5,0.75
1290,27137,5,0.8
1290,27138,3,0.4
1290,27139,4,0.55
1290,27140,2,0.25
1290,27141,3,0.5
1290,27142,3,0.4
1290,27143,2,0.3
1290,27144,4,0.55
1291,27145,3,0.45
1291,27146,2,0.35
1291,27147,3,0.5
1291,27148,3,0.5
1291,27149,2,0.35
1291,27150,2,0.3
1291,27151,4,0.55
1291,27152,4,0.6
1291,27153,3,0.45
1291,27154,3,0.4
1291,27155,4,0.55
1291,27156,3,0.5
1291,27157,4,0.65
1291,27158,3,0.45
1291,27159,2,0.3
1291,27160,4,0.6
1291,27161,3,0.45
1291,27162,3,0.45
1291,27163,4,0.6
1291,27164,2,0.35
1292,27165,3,0.5
1292,27166,3,0.4
1292,27167,2,0.3
1292,27168,4,0.65
1292,27169,5,0.7
1292,27170,2,0.25
1292,27171,3,0.45
1292,27172,5,0.75
1292,27173,4,0.6
1292,27174,3,0.5
1292,27175,3,0.4
1292,27176,5,0.7
1292,27177,4,0.6
1292,27178,3,0.45
1292,27179,2,0.3
1292,27180,5,0.75
1292,27181,5,0.75
1292,27182,3,0.45
1292,27183,2,0.35
1292,27184,5,0.75
1293,27185,5,0.75
1293,27186,3,0.45
1293,27187,4,0.55
1293,27188,4,0.6
1293,27189,3,0.5
1293,27190,4,0.6
1293,27191,5,0.8
1293,27192,4,0.65
1293,27193,4,0.6
1293,27194,4,0.65
1293,27195,4,0.6
1293,27196,3,0.45
1293,27197,5,0.7
1293,27198,2,0.3
1293,27199,2,0.3
1293,27200,2,0.3
1293,27201,4,0.6
1293,27202,3,0.5
1293,27203,5,0.7
1293,27204,5,0.7
1294,27205,3,0.45
1294,27206,4,0.6
1294,27207,3,0.5
1294,27208,3,0.4
1294,27209,4,0.65
1294,27210,3,0.5
1294,27211,4,0.6
1294,27212,4,0.6
1294,27213,2,0.3
1294,27214,2,0.3
1294,27215,4,0.65
1294,27216,2,0.25
1294,27217,4,0.55
1294,27218,3,0.45
1294,27219,4,0.6
1294,27220,3,0.5
1294,27221,3,0.4
1294,27222,4,0.65
1294,27223,2,0.3
1294,27224,4,0.6
1295,27225,5,0.7
1295,27226,4,0.65
1295,27227,3,0.45
1295,27228,3,0.45
1295,27229,4,0.65
1295,27230,2,0.35
1295,27231,2,0.35
1295,27232,5,0.75
1295,27233,2,0.25
1295,27234,2,0.35
1295,27235,4,0.6
1295,27236,3,0.45
1295,27237,2,0.35
1295,27238,3,0.5
1295,27239,3,0.45
1295,27240,4,0.65
1295,27241,4,0.55
1295,27242,2,0.35
1295,27243,4,0.55
1295,27244,2,0.35
1296,27245,3,0.45
1296,27246,4,0.6
1296,27247,3,0.5
1296,27248,3,0.45
1296,27249,3,0.45
1296,27250,3,0.4
1296,27251,3,0.45
1296,27252,3,0.4
1296,27253,4,0.55
1296,27254,5,0.75
1296,27255,5,0.8
1296,27256,2,0.3
1296,27257,2,0.35
1296,27258,2,0.35
1296,27259,5,0.75
1296,27260,2,0.35
1296,27261,4,0.55
1296,27262,2,0.3
1296,27263,3,0.45
1296,27264,3,0.4
1297,27265,3,0.45
1297,27266,5,0.7
1297,27267,5,0.75
1297,27268,2,0.3
1297,27269,4,0.55
1297,27270,3,0.4
1297,27271,2,0.25
1297,27272,3,0.4
1297,27273,4,0.55
1297,27274,4,0.55
1297,27275,3,0.45
1297,27276,2,0.3
1297,27277,2,0.35
1297,27278,5,0.75
1297,27279,3,0.45
1297,27280,5,0.75
1297,27281,2,0.3
1297,27282,3,0.4
1297,27283,3,0.4
1297,27284,5,0.75
1298,27285,3,0.5
1298,27286,2,0.25
1298,27287,4,0.55
1298,27288,3,0.45
1298,27289,2,0.3
1298,27290,3,0.5
1298,27291,3,0.45
1298,27292,2,0.35
1298,27293,2,0.35
1298,27294,4,0.6
1298,27295,4,0.55
1298,27296,5,0.75
1298,27297,5,0.75
1298,27298,2,0.3
1298,27299,2,0.35
1298,27300,2,0.25
1298,27301,4,0.65
1298,27302,3,0.45
1298,27303,3,0.45
1298,27304,2,0.3
1299,27305,4,0.55
1299,27306,2,0.3
1299,27307,5,0.7
1299,27308,3,0.45
1299,27309,2,0.25
1299,27310,5,0.75
1299,27311,2,0.3
1299,27312,4,0.55
1299,27313,5,0.7
1299,27314,4,0.65
1299,27315,5,0.7
1299,27316,5,0.7
1299,27317,2,0.3
1299,27318,2,0.3
1299,27319,2,0.3
1299,27320,4,0.6
1299,27321,2,0.35
1299,27322,2,0.3
1299,27323,2,0.3
1299,27324,3,0.45
1300,27325,3,0.45
1300,27326,3,0.45
1300,27327,4,0.65
1300,27328,2,0.35
1300,27329,5,0.7
1300,27330,2,0.3
1300,27331,3,0.45
1300,27332,3,0.45
1300,27333,5,0.7
1300,27334,3,0.4
1300,27335,5,0.75
1300,27336,5,0.8
1300,27337,5,0.7
1300,27338,3,0.4
1300,27339,3,0.5
1300,27340,4,0.65
1300,27341,2,0.35
1300,27342,4,0.6
1300,27343,5,0.7
1300,27344,3,0.4
1301,27345,2,0.3
1301,27346,5,0.75
1301,27347,5,0.7
1301,27348,3,0.4
1301,27349,2,0.35
1301,27350,3,0.45
1301,27351,4,0.55
1301,27352,4,0.6
1301,27353,5,0.8
1301,27354,5,0.8
1301,27355,3,0.45
1301,27356,3,0.4
1301,27357,4,0.6
1301,27358,3,0.5
1301,27359,2,0.3
1301,27360,2,0.25
1301,27361,5,0.75
1301,27362,4,0.6
1301,27363,4,0.55
1301,27364,5,0.7
1302,27365,3,0.4
1302,27366,5,0.7
1302,27367,3,0.45
1302,27368,5,0.7
1302,27369,4,0.6
1302,27370,3,0.5
1302,27371,2,0.3
1302,27372,2,0.35
1302,27373,4,0.65
1302,27374,5,0.7
1302,27375,3,0.4
1302,27376,3,0.45
1302,27377,4,0.55
1302,27378,2,0.3
1302,27379,5,0.7
1302,27380,3,0.45
1302,27381,4,0.6
1302,27382,5,0.75
1302,27383,5,0.7
1302,27384,4,0.55
1303,27385,3,0.45
1303,27386,5,0.7
1303,27387,5,0.75
1303,27388,5,0.7
1303,27389,5,0.75
1303,27390,5,0.75
1303,27391,5,0.8
1303,27392,2,0.35
1303,27393,5,0.75
1303,27394,4,0.55
1303,27395,2,0.35
1303,27396,5,0.75
1303,27397,4,0.55
1303,27398,5,0.75
1303,27399,4,0.55
1303,27400,5,0.7
1303,27401,5,0.8
1303,27402,2,0.3
1303,27403,4,0.55
1303,27404,5,0.75
1304,27405,4,0.65
1304,27406,5,0.7
1304,27407,5,0.75
1304,27408,5,0.7
1304,27409,3,0.4
1304,27410,4,0.6
1304,27411,4,0.55
1304,27412,5,0.7
1304,27413,5,0.75
1304,27414,3,0.5
1304,27415,3,0.4
1304,27416,3,0.4
1304,27417,5,0.7
1304,27418,2,0.3
1304,27419,2,0.3
1304,27420,5,0.75
1304,27421,4,0.6
1304,27422,4,0.6
1304,27423,2,0.35
1304,27424,2,0.35
1305,27425,5,0.75
1305,27426,3,0.45
1305,27427,3,0.5
1305,27428,2,0.3
1305,27429,2,0.25
1305,27430,2,0.35
1305,27431,2,0.35
1305,27432,4,0.6
1305,27433,5,0.75
1305,27434,4,0.6
1305,27435,5,0.75
1305,27436,4,0.6
1305,27437,2,0.3
1305,27438,4,0.6
1305,27439,2,0.3
1305,27440,3,0.5
1305,27441,2,0.3
1305,27442,3,0.45
1305,27443,2,0.3
1305,27444,5,0.75
1306,27445,5,0.7
1306,27446,2,0.35
1306,27447,5,0.75
1306,27448,4,0.65
1306,27449,4,0.6
1306,27450,3,0.45
1306,27451,2,0.35
1306,27452,3,0.5
1306,27453,5,0.7
1306,27454,3,0.45
1306,27455,4,0.65
1306,27456,4,0.6
1306,27457,4,0.65
1306,27458,3,0.4
1306,27459,5,0.75
1306,27460,3,0.45
1306,27461,5,0.75
1306,27462,3,0.45
1306,27463,2,0.35
1306,27464,2,0.3
1307,27465,2,0.25
1307,27466,3,0.45
1307,27467,3,0.45
1307,27468,2,0.35
1307,27469,2,0.3
1307,27470,2,0.3
1307,27471,5,0.75
1307,27472,2,0.35
1307,27473,2,0.3
1307,27474,3,0.45
1307,27475,3,0.5
1307,27476,2,0.35
1307,27477,2,0.25
1307,27478,2,0.3
1307,27479,2,0.25
1307,27480,3,0.4
1307,27481,3,0.45
1307,27482,5,0.75
1307,27483,3,0.45
1307,27484,4,0.6
1308,27485,5,0.8
1308,27486,2,0.25
1308,27487,2,0.35
1308,27488,3,0.4
1308,27489,5,0.7
1308,27490,2,0.35
1308,27491,2,0.35
1308,27492,4,0.55
1308,27493,4,0.55
1308,27494,5,0.75
1308,27495,4,0.65
1308,27496,3,0.45
1308,27497,2,0.3
1308,27498,4,0.55
1308,27499,4,0.65
1308,27500,5,0.7
1308,27501,4,0.65
1308,27502,4,0.65
1308,27503,2,0.25
1308,27504,4,0.6
1309,27505,4,0.6
1309,27506,3,0.4
1309,27507,3,0.45
1309,27508,5,0.7
1309,27509,5,0.75
1309,27510,3,0.45
1309,27511,5,0.75
1309,27512,2,0.35
1309,27513,2,0.3
1309,27514,3,0.45
1309,27515,5,0.8
1309,27516,4,0.6
1309,27517,3,0.5
1309,27518,5,0.75
1309,27519,5,0.75
1309,27520,2,0.3
1309,27521,4,0.6
1309,27522,2,0.3
1309,27523,5,0.75
1309,27524,2,0.25
1310,27525,3,0.45
1310,27526,4,0.6
1310,27527,5,0.7
1310,27528,3,0.5
1310,27529,5,0.75
1310,27530,5,0.7
1310,27531,3,0.5
1310,27532,3,0.45
1310,27533,5,0.75
1310,27534,5,0.75
1310,27535,4,0.65
1310,27536,2,0.35
1310,27537,2,0.3
1310,27538,5,0.75
1310,27539,2,0.3
1310,27540,5,0.7
1310,27541,3,0.45
1310,27542,4,0.6
1310,27543,5,0.75
1310,27544,4,0.55
1311,27545,5,0.75
1311,27546,3,0.5
1311,27547,3,0.45
1311,27548,5,0.75
1311,27549,3,0.45
1311,27550,5,0.7
1311,27551,4,0.55
1311,27552,2,0.3
1311,27553,5,0.75
1311,27554,3,0.5
1311,27555,3,0.45
1311,27556,4,0.55
1311,27557,5,0.75
1311,27558,4,0.65
1311,27559,4,0.6
1311,27560,2,0.35
1311,27561,2,0.3
1311,27562,2,0.3
1311,27563,5,0.75
1311,27564,2,0.3
1312,27565,2,0.35
1312,27566,5,0.8
1312,27567,2,0.35
1312,27568,5,0.75
1312,27569,3,0.5
1312,27570,5,0.7
1312,27571,4,0.55
1312,27572,3,0.45
1312,27573,5,0.75
1312,27574,3,0.4
1312,27575,3,0.45
1312,27576,3,0.45
1312,27577,3,0.45
1312,27578,5,0.8
1312,27579,3,0.45
1312,27580,2,0.3
1312,27581,5,0.75
1312,27582,4,0.55
1312,27583,3,0.45
1312,27584,4,0.6
1313,27585,2,0.3
1313,27586,3,0.45
1313,27587,4,0.6
1313,27588,2,0.3
1313,27589,2,0.3
1313,27590,5,0.75
1313,27591,4,0.55
1313,27592,4,0.55
1313,27593,3,0.45
1313,27594,4,0.6
1313,27595,4,0.65
1313,27596,5,0.7
1313,27597,2,0.3
1313,27598,4,0.55
1313,27599,4,0.65
1313,27600,4,0.65
1313,27601,5,0.8
1313,27602,3,0.45
1313,27603,3,0.4
1313,27604,3,0.45
1314,27605,5,0.75
1314,27606,4,0.55
1314,27607,2,0.3
1314,27608,4,0.65
1314,27609,5,0.75
1314,27610,3,0.45
1314,27611,3,0.5
1314,27612,2,0.3
1314,27613,4,0.6
1314,27614,3,0.5
1314,27615,2,0.25
1314,27616,3,0.4
1314,27617,3,0.45
1314,27618,5,0.8
1314,27619,2,0.3
1314,27620,2,0.35
1314,27621,2,0.3
1314,27622,5,0.7
1314,27623,3,0.45
1314,27624,2,0.3
1315,27625,2,0.3
1315,27626,5,0.75
1315,27627,5,0.7
1315,27628,4,0.65
1315,27629,4,0.6
1315,27630,2,0.3
1315,27631,3,0.4
1315,27632,3,0.5
1315,27633,5,0.75
1315,27634,5,0.7
1315,27635,3,0.45
1315,27636,5,0.75
1315,27637,2,0.3
1315,27638,3,0.4
1315,27639,2,0.3
1315,27640,2,0.25
1315,27641,3,0.4
1315,27642,3,0.5
1315,27643,4,0.65
1315,27644,5,0.7
1316,27645,3,0.4
1316,27646,3,0.5
1316,27647,3,0.45
1316,27648,4,0.55
1316,27649,4,0.6
1316,27650,2,0.35
1316,27651,3,0.45
1316,27652,5,0.75
1316,27653,3,0.45
1316,27654,4,0.55
1316,27655,5,0.75
1316,27656,5,0.8
1316,27657,5,0.7
1316,27658,2,0.3
1316,27659,3,0.5
1316,27660,4,0.65
1316,27661,5,0.8
1316,27662,4,0.55
1316,27663,5,0.7
1316,27664,4,0.65
1317,27665,5,0.75
1317,27666,5,0.7
1317,27667,3,0.5
1317,27668,5,0.7
1317,27669,2,0.25
1317,27670,3,0.4
1317,27671,4,0.55
1317,27672,4,0.6
1317,27673,2,0.25
1317,27674,3,0.4
1317,27675,5,0.8
1317,27676,5,0.8
1317,27677,5,0.75
1317,27678,3,0.45
1317,27679,5,0.75
1317,27680,3,0.45
1317,27681,4,0.55
1317,27682,2,0.35
1317,27683,5,0.8
1317,27684,5,0.75
1318,27685,4,0.6
1318,27686,4,0.6
1318,27687,5,0.7
1318,27688,4,0.6
1318,27689,4,0.6
1318,27690,2,0.3
1318,27691,5,0.7
1318,27692,4,0.6
1318,27693,4,0.6
1318,27694,3,0.4
1318,27695,4,0.6
1318,27696,2,0.3
1318,27697,4,0.6
1318,27698,2,0.3
1318,27699,5,0.75
1318,27700,3,0.4
1318,27701,4,0.65
1318,27702,5,0.7
1318,27703,5,0.7
1318,27704,4,0.55
1319,27705,3,0.45
1319,27706,3,0.5
1319,27707,3,0.45
1319,27708,3,0.5
1319,27709,2,0.3
1319,27710,5,0.75
1319,27711,4,0.6
1319,27712,4,0.55
1319,27713,5,0.8
1319,27714,2,0.25
1319,27715,5,0.75
1319,27716,4,0.6
1319,27717,5,0.7
1319,27718,5,0.75
1319,27719,2,0.3
1319,27720,3,0.4
1319,27721,2,0.25
1319,27722,4,0.6
1319,27723,3,0.45
1319,27724,3,0.5
1320,27725,3,0.5
1320,27726,3,0.45
1320,27727,5,0.75
1320,27728,4,0.6
1320,27729,2,0.35
1320,27730,2,0.3
1320,27731,2,0.35
1320,27732,5,0.7
1320,27733,2,0.3
1320,27734,4,0.6
1320,27735,4,0.65
1320,27736,2,0.25
1320,27737,5,0.7
1320,27738,4,0.65
1320,27739,3,0.45
1320,27740,3,0.5
1320,27741,5,0.8
1320,27742,2,0.25
1320,27743,5,0.75
1320,27744,3,0.45
1321,27745,2,0.3
1321,27746,4,0.6
1321,27747,2,0.3
1321,27748,3,0.45
1321,27749,4,0.55
1321,27750,4,0.55
1321,27751,3,0.5
1321,27752,3,0.45
1321,27753,4,0.55
1321,27754,5,0.7
1321,27755,3,0.45
1321,27756,2,0.35
1321,27757,4,0.55
1321,27758,2,0.35
1321,27759,4,0.65
1321,27760,4,0.6
1321,27761,5,0.75
1321,27762,2,0.3
1321,27763,2,0.35
1321,27764,3,0.5
1322,27765,4,0.65
1322,27766,3,0.5
1322,27767,4,0.55
1322,27768,5,0.75
1322,27769,3,0.5
1322,27770,2,0.35
1322,27771,3,0.5
1322,27772,3,0.45
1322,27773,5,0.75
1322,27774,4,0.6
1322,27775,4,0.55
1322,27776,5,0.7
1322,27777,2,0.35
1322,27778,2,0.35
1322,27779,2,0.3
1322,27780,3,0.5
1322,27781,2,0.3
1322,27782,5,0.7
1322,27783,4,0.65
1322,27784,5,0.75
1323,27785,2,0.3
1323,27786,4,0.6
1323,27787,5,0.75
1323,27788,4,0.55
1323,27789,4,0.55
1323,27790,2,0.3
1323,27791,2,0.3
1323,27792,2,0.3
1323,27793,3,0.45
1323,27794,2,0.35
1323,27795,2,0.35
1323,27796,3,0.45
1323,27797,4,0.55
1323,27798,3,0.5
1323,27799,4,0.6
1323,27800,2,0.3
1323,27801,2,0.3
1323,27802,5,0.8
1323,27803,3,0.45
1323,27804,4,0.55
1324,27805,2,0.35
1324,27806,3,0.45
1324,27807,2,0.3
1324,27808,5,0.8
1324,27809,4,0.6
1324,27810,4,0.6
1324,27811,3,0.4
1324,27812,2,0.3
1324,27813,2,0.35
1324,27814,3,0.45
1324,27815,3,0.45
1324,27816,4,0.6
1324,27817,4,0.65
1324,27818,2,0.35
1324,27819,4,0.6
1324,27820,3,0.45
1324,27821,3,0.5
1324,27822,2,0.35
1324,27823,2,0.25
1324,27824,3,0.4
1325,27825,5,0.75
1325,27826,2,0.35
1325,27827,4,0.6
1325,27828,5,0.75
1325,27829,2,0.3
1325,27830,5,0.8
1325,27831,3,0.45
1325,27832,3,0.5
1325,27833,2,0.3
1325,27834,5,0.75
1325,27835,2,0.35
1325,27836,3,0.4
1325,27837,4,0.65
1325,27838,3,0.5
1325,27839,4,0.55
1325,27840,4,0.65
1325,27841,4,0.6
1325,27842,3,0.45
1325,27843,4,0.55
1325,27844,2,0.35
1326,27845,2,0.3
1326,27846,2,0.25
1326,27847,2,0.35
1326,27848,3,0.5
1326,27849,3,0.5
1326,27850,2,0.25
1326,27851,5,0.7
1326,27852,2,0.3
1326,27853,4,0.65
1326,27854,2,0.35
1326,27855,4,0.65
1326,27856,2,0.25
1326,27857,4,0.65
1326,27858,2,0.35
1326,27859,3,0.4
1326,27860,2,0.3
1326,27861,5,0.7
1326,27862,2,0.35
1326,27863,4,0.65
1326,27864,3,0.45
1327,27865,4,0.65
1327,27866,4,0.6
1327,27867,2,0.35
1327,27868,4,0.65
1327,27869,3,0.45
1327,27870,3,0.4
1327,27871,4,0.65
1327,27872,3,0.4
1327,27873,5,0.75
1327,27874,4,0.6
1327,27875,2,0.3
1327,27876,4,0.6
1327,27877,3,0.4
1327,27878,3,0.45
1327,27879,4,0.6
1327,27880,3,0.45
1327,27881,3,0.45
1327,27882,2,0.35
1327,27883,3,0.5
1327,27884,4,0.55
1328,27885,3,0.45
1328,27886,3,0.4
1328,27887,5,0.75
1328,27888,3,0.4
1328,27889,5,0.7
1328,27890,2,0.35
1328,27891,5,0.7
1328,27892,3,0.45
1328,27893,3,0.45
1328,27894,4,0.6
1328,27895,4,0.55
1328,27896,5,0.7
1328,27897,5,0.75
1328,27898,5,0.7
1328,27899,5,0.8
1328,27900,2,0.35
1328,27901,3,0.5
1328,27902,5,0.75
1328,27903,5,0.75
1328,27904,5,0.7
1329,27905,3,0.45
1329,27906,2,0.3
1329,27907,3,0.45
1329,27908,2,0.35
1329,27909,4,0.55
1329,27910,2,0.35
1329,27911,2,0.25
1329,27912,5,0.75
1329,27913,4,0.55
1329,27914,5,0.75
1329,27915,5,0.7
1329,27916,4,0.6
1329,27917,2,0.35
1329,27918,2,0.3
1329,27919,5,0.8
1329,27920,3,0.45
1329,27921,4,0.6
1329,27922,2,0.35
1329,27923,5,0.7
1329,27924,2,0.3
1330,27925,2,0.35
1330,27926,3,0.4
1330,27927,5,0.75
1330,27928,3,0.45
1330,27929,3,0.45
1330,27930,2,0.3
1330,27931,5,0.7
1330,27932,3,0.45
1330,27933,3,0.45
1330,27934,5,0.75
1330,27935,3,0.45
1330,27936,5,0.7
1330,27937,5,0.75
1330,27938,3,0.45
1330,27939,5,0.7
1330,27940,3,0.5
1330,27941,5,0.75
1330,27942,4,0.6
1330,27943,2,0.3
1330,27944,3,0.45
1331,27945,4,0.65
1331,27946,4,0.55
1331,27947,3,0.4
1331,27948,5,0.7
1331,27949,4,0.55
1331,27950,4,0.55
1331,27951,3,0.4
1331,27952,5,0.7
1331,27953,4,0.6
1331,27954,3,0.45
1331,27955,5,0.75
1331,27956,2,0.35
1331,27957,3,0.45
1331,27958,4,0.65
1331,27959,3,0.5
1331,27960,3,0.5
1331,27961,2,0.3
1331,27962,2,0.3
1331,27963,5,0.75
1331,27964,3,0.4
1332,27965,2,0.35
1332,27966,4,0.6
1332,27967,5,0.7
1332,27968,2,0.3
1332,27969,4,0.6
1332,27970,3,0.5
1332,27971,2,0.3
1332,27972,2,0.35
1332,27973,3,0.5
1332,27974,5,0.8
1332,27975,2,0.35
1332,27976,2,0.35
1332,27977,3,0.45
1332,27978,2,0.3
1332,27979,4,0.65
1332,27980,3,0.45
1332,27981,4,0.55
1332,27982,2,0.25
1332,27983,2,0.3
1332,27984,3,0.4
1333,27985,5,0.8
1333,27986,2,0.3
1333,27987,3,0.45
1333,27988,2,0.3
1333,27989,5,0.7
1333,27990,3,0.5
1333,27991,5,0.7
1333,27992,5,0.75
1333,27993,3,0.5
1333,27994,4,0.55
1333,27995,4,0.6
1333,27996,4,0.65
1333,27997,2,0.35
1333,27998,2,0.25
1333,27999,3,0.5
1333,28000,2,0.3
1333,28001,2,0.3
1333,28002,5,0.7
1333,28003,2,0.35
1333,28004,4,0.65
1334,28005,4,0.6
1334,28006,3,0.5
1334,28007,4,0.6
1334,28008,4,0.6
1334,28009,4,0.55
1334,28010,5,0.7
1334,28011,4,0.55
1334,28012,3,0.5
1334,28013,5,0.75
1334,28014,2,0.35
1334,28015,3,0.45
1334,28016,3,0.4
1334,28017,5,0.8
1334,28018,3,0.5
1334,28019,2,0.35
1334,28020,2,0.35
1334,28021,2,0.35
1334,28022,5,0.7
1334,28023,3,0.5
1334,28024,2,0.3
1335,28025,3,0.4
1335,28026,4,0.6
1335,28027,4,0.6
1335,28028,3,0.4
1335,28029,2,0.3
1335,28030,5,0.7
1335,28031,2,0.3
1335,28032,4,0.6
1335,28033,5,0.7
1335,28034,5,0.7
1335,28035,4,0.6
1335,28036,4,0.55
1335,28037,2,0.35
1335,28038,2,0.3
1335,28039,3,0.45
1335,28040,5,0.8
1335,28041,3,0.45
1335,28042,5,0.75
1335,28043,2,0.3
1335,28044,3,0.4
1336,28045,3,0.4
1336,28046,2,0.25
1336,28047,5,0.75
1336,28048,3,0.5
1336,28049,3,0.45
1336,28050,2,0.35
1336,28051,4,0.65
1336,28052,3,0.45
1336,28053,2,0.3
1336,28054,2,0.3
1336,28055,3,0.4
1336,28056,3,0.5
1336,28057,5,0.75
1336,28058,3,0.45
1336,28059,2,0.35
1336,28060,3,0.45
1336,28061,5,0.7
1336,28062,2,0.35
1336,28063,3,0.5
1336,28064,5,0.7
1337,28065,3,0.4
1337,28066,5,0.75
1337,28067,2,0.25
1337,28068,3,0.45
1337,28069,3,0.4
1337,28070,3,0.5
1337,28071,2,0.25
1337,28072,3,0.5
1337,28073,4,0.6
1337,28074,5,0.75
1337,28075,3,0.4
1337,28076,3,0.5
1337,28077,4,0.6
1337,28078,2,0.35
1337,28079,2,0.3
1337,28080,5,0.75
1337,28081,3,0.5
1337,28082,3,0.5
1337,28083,2,0.3
1337,28084,3,0.45
1338,28085,5,0.8
1338,28086,2,0.35
1338,28087,4,0.6
1338,28088,2,0.3
1338,28089,4,0.55
1338,28090,4,0.55
1338,28091,5,0.7
1338,28092,4,0.55
1338,28093,2,0.3
1338,28094,5,0.7
1338,28095,2,0.3
1338,28096,2,0.3
1338,28097,5,0.7
1338,28098,3,0.45
1338,28099,3,0.4
1338,28100,3,0.4
1338,28101,3,0.45
1338,28102,5,0.7
1338,28103,3,0.45
1338,28104,3,0.5
1339,28105,5,0.7
1339,28106,3,0.45
1339,28107,4,0.6
1339,28108,5,0.75
1339,28109,2,0.3
1339,28110,2,0.35
1339,28111,3,0.5
1339,28112,4,0.65
1339,28113,4,0.6
1339,28114,4,0.6
1339,28115,5,0.7
1339,28116,4,0.65
1339,28117,4,0.55
1339,28118,3,0.45
1339,28119,3,0.45
1339,28120,3,0.45
1339,28121,3,0.45
1339,28122,4,0.55
1339,28123,5,0.8
1339,28124,2,0.3
1340,28125,4,0.55
1340,28126,2,0.3
1340,28127,5,0.7
1340,28128,5,0.75
1340,28129,5,0.75
1340,28130,4,0.65
1340,28131,4,0.55
1340,28132,4,0.65
1340,28133,3,0.4
1340,28134,2,0.35
1340,28135,3,0.5
1340,28136,2,0.3
1340,28137,3,0.5
1340,28138,4,0.6
1340,28139,5,0.8
1340,28140,2,0.3
1340,28141,3,0.45
1340,28142,5,0.75
1340,28143,5,0.7
1340,28144,4,0.6
1341,28145,2,0.35
1341,28146,3,0.45
1341,28147,5,0.7
1341,28148,3,0.45
1341,28149,5,0.7
1341,28150,3,0.45
1341,28151,4,0.55
1341,28152,3,0.45
1341,28153,2,0.3
1341,28154,2,0.35
1341,28155,5,0.75
1341,28156,2,0.35
1341,28157,5,0.7
1341,28158,3,0.5
1341,28159,3,0.4
1341,28160,5,0.75
1341,28161,4,0.6
1341,28162,3,0.5
1341,28163,4,0.55
1341,28164,4,0.55
1342,28165,5,0.75
1342,28166,2,0.35
1342,28167,2,0.25
1342,28168,5,0.75
1342,28169,4,0.55
1342,28170,4,0.55
1342,28171,5,0.7
1342,28172,3,0.45
1342,28173,5,0.7
1342,28174,5,0.75
1342,28175,4,0.6
