pid,category,brand,color,quality,price
1385,Laptop,HP,black,0.85,525
1386,Laptop,HP,black,0.95,775
1387,Laptop,HP,grey,0.85,675
1388,Laptop,HP,black,0.65,625
1389,Laptop,HP,grey,0.95,925
1390,Laptop,HP,grey,0.9,975
1391,Laptop,HP,black,0.2,175
1392,Laptop,HP,grey,0.55,475
1393,Laptop,HP,grey,0.95,925
1394,Laptop,HP,grey,0.45,425
1395,Laptop,HP,black,0.75,625
1396,Laptop,HP,grey,0.6,625
1397,Laptop,HP,black,0.65,475
1398,Laptop,HP,black,0.2,175
1399,Laptop,HP,grey,0.2,175
1400,Laptop,HP,black,0.4,375
1401,Laptop,HP,black,0.95,825
1402,Laptop,HP,black,0.2,175
1403,Laptop,HP,grey,0.85,825
1404,Laptop,HP,grey,0.5,525
1405,Laptop,HP,black,0.6,375
1406,Laptop,HP,grey,0.2,125
1407,Laptop,HP,grey,0.9,825
1408,Laptop,HP,grey,0.4,325
1409,Laptop,HP,black,0.85,875
1410,Laptop,HP,grey,0.25,225
1411,Laptop,HP,black,0.65,575
1412,Laptop,HP,black,0.7,475
1413,Laptop,HP,black,0.35,225
1414,Laptop,HP,black,0.3,225
1415,Laptop,HP,grey,0.4,325
1416,Laptop,HP,black,0.9,625
1417,Laptop,HP,grey,0.7,625
1418,Laptop,HP,grey,0.4,375
1419,Laptop,HP,black,0.7,725
1420,Laptop,HP,black,0.35,325
1421,Laptop,HP,black,0.6,475
1422,Laptop,HP,black,0.25,225
1423,Laptop,HP,grey,0.5,375
1424,Laptop,HP,grey,0.25,225
1425,Laptop,HP,grey,0.45,425
1426,Laptop,HP,black,0.65,675
1427,Laptop,HP,black,0.35,225
1428,Laptop,HP,grey,0.65,475
1429,Laptop,HP,black,0.2,125
1430,Laptop,HP,black,0.8,775
1431,Laptop,HP,grey,0.9,675
1432,Laptop,HP,black,0.55,625
1433,Laptop,HP,grey,0.95,725
1434,Laptop,HP,black,0.75,775
1435,Laptop,Dell,black,0.4,275
1436,Laptop,Dell,black,0.85,675
1437,Laptop,Dell,black,0.45,375
1438,Laptop,Dell,black,0.9,825
1439,Laptop,Dell,black,0.55,425
1440,Laptop,Dell,black,0.9,675
1441,Laptop,Dell,black,0.8,775
1442,Laptop,Dell,black,0.45,325
1443,Laptop,Dell,black,0.75,725
1444,Laptop,Dell,grey,0.8,625
1445,Laptop,Dell,black,0.85,875
1446,Laptop,Dell,black,0.6,625
1447,Laptop,Dell,grey,0.65,525
1448,Laptop,Dell,black,0.9,975
1449,Laptop,Dell,grey,0.8,875
1450,Laptop,Dell,black,0.6,625
1451,Laptop,Dell,black,0.9,675
1452,Laptop,Dell,black,0.45,275
1453,Laptop,Dell,grey,0.85,925
1454,Laptop,Dell,black,0.75,825
1455,Laptop,Dell,grey,0.9,575
1456,Laptop,Dell,grey,0.5,375
1457,Laptop,Dell,black,0.45,275
1458,Laptop,Dell,grey,0.75,625
1459,Laptop,Dell,grey,0.95,625
1460,Laptop,Dell,black,0.8,525
1461,Laptop,Dell,grey,0.75,825
1462,Laptop,Dell,grey,0.6,425
1463,Laptop,Dell,black,0.85,825
1464,Laptop,Dell,black,0.65,675
1465,Laptop,Dell,black,0.65,425
1466,Laptop,Dell,grey,0.85,925
1467,Laptop,Dell,grey,0.9,725
1468,Laptop,Dell,grey,0.9,825
1469,Laptop,Dell,grey,0.45,425
1470,Laptop,Dell,grey,0.8,625
1471,Laptop,Dell,grey,0.8,725
1472,Laptop,Dell,grey,0.55,375
1473,Laptop,Dell,grey,0.85,575
1474,Laptop,Dell,grey,0.95,875
1475,Laptop,Dell,black,0.8,575
1476,Laptop,Dell,grey,0.7,575
1477,Laptop,Dell,black,0.4,375
1478,Laptop,Dell,grey,0.9,975
1479,Laptop,Dell,black,0.95,625
1480,Laptop,Dell,grey,0.5,475
1481,Laptop,Dell,grey,0.5,425
1482,Laptop,Dell,black,0.4,425
1483,Laptop,Dell,black,0.65,525
1484,Laptop,Dell,grey,0.55,375
1485,Laptop,Dell,black,0.8,625
1486,Laptop,Dell,grey,0.5,425
1487,Laptop,Dell,grey,0.75,475
1488,Laptop,Dell,grey,0.85,625
1489,Laptop,Dell,grey,0.9,925
1490,Laptop,Dell,black,0.95,925
1491,Laptop,Dell,black,0.4,425
1492,Laptop,Dell,grey,0.4,375
1493,Laptop,Dell,black,0.45,425
1494,Laptop,Dell,grey,0.9,775
1495,Laptop,Dell,black,0.6,625
1496,Laptop,Dell,grey,0.7,475
1497,Laptop,Dell,grey,0.8,875
1498,Laptop,Dell,grey,0.95,1025
1499,Laptop,Dell,grey,0.85,625
1500,Laptop,Dell,grey,0.45,275
1501,Laptop,Dell,black,0.55,325
1502,Laptop,Dell,black,0.4,325
1503,Laptop,Dell,grey,0.95,775
1504,Laptop,Dell,black,0.65,525
1505,Laptop,Dell,grey,0.8,575
1506,Laptop,Dell,black,0.95,775
1507,Laptop,Dell,black,0.75,525
1508,Laptop,Dell,black,0.85,925
1509,Laptop,Dell,grey,0.65,475
1510,Laptop,Dell,grey,0.9,675
1511,Laptop,Dell,black,0.5,425
1512,Laptop,Dell,grey,0.6,625
1513,Laptop,Dell,black,0.85,875
1514,Laptop,Dell,black,0.45,475
1515,Laptop,Dell,grey,0.5,375
1516,Laptop,Dell,grey,0.45,275
1517,Laptop,Dell,grey,0.4,275
1518,Laptop,Dell,grey,0.9,925
1519,Laptop,Dell,black,0.5,325
1520,Laptop,Dell,grey,0.9,675
1521,Laptop,Dell,black,0.75,725
1522,Laptop,Dell,black,0.4,375
1523,Laptop,Dell,black,0.5,375
1524,Laptop,Dell,grey,0.75,725
1525,Laptop,Dell,grey,0.55,375
1526,Laptop,Dell,grey,0.65,575
1527,Laptop,Dell,black,0.7,725
1528,Laptop,Dell,grey,0.8,725
1529,Laptop,Dell,grey,0.4,425
1530,Laptop,Dell,grey,0.4,375
1531,Laptop,Dell,grey,0.55,575
1532,Laptop,Dell,grey,0.4,275
1533,Laptop,Dell,grey,0.95,675
1534,Laptop,Dell,black,0.55,325
1535,Laptop,Dell,black,0.6,625
1536,Laptop,Dell,black,0.85,775
1537,Laptop,Dell,grey,0.45,425
1538,Laptop,Dell,black,0.65,675
1539,Laptop,Dell,black,0.45,325
1540,Laptop,Dell,grey,0.65,525
1541,Laptop,Dell,grey,0.9,825
1542,Laptop,Dell,black,0.9,675
1543,Laptop,Dell,black,0.7,675
1544,Laptop,Dell,black,0.6,525
1545,Laptop,Dell,grey,0.6,475
1546,Laptop,Dell,black,0.55,525
1547,Laptop,Dell,black,0.7,775
1548,Laptop,Dell,black,0.7,675
1549,Laptop,Dell,grey,0.95,875
1550,Laptop,Dell,black,0.45,375
1551,Laptop,Dell,grey,0.5,325
1552,Laptop,Dell,grey,0.4,375
1553,Laptop,Dell,black,0.95,975
1554,Laptop,Dell,black,0.5,475
1555,Laptop,Dell,black,0.65,575
1556,Laptop,Dell,grey,0.75,725
1557,Laptop,Dell,black,0.75,825
1558,Laptop,Dell,black,0.95,775
1559,Laptop,Dell,grey,0.8,775
1560,Laptop,Dell,grey,0.4,325
1561,Laptop,Dell,grey,0.85,625
1562,Laptop,Dell,black,0.45,375
1563,Laptop,Dell,grey,0.75,675
1564,Laptop,Dell,black,0.55,575
1565,Laptop,Dell,grey,0.75,475
1566,Laptop,Dell,black,0.85,525
1567,Laptop,Dell,black,0.7,675
1568,Laptop,Dell,grey,0.85,525
1569,Laptop,Dell,black,0.6,525
1570,Laptop,Dell,black,0.65,425
1571,Laptop,Dell,grey,0.8,775
1572,Laptop,Dell,black,0.5,375
1573,Laptop,Dell,grey,0.45,325
1574,Laptop,Dell,grey,0.75,475
1575,Laptop,Dell,grey,0.95,975
1576,Laptop,Dell,grey,0.95,575
1577,Laptop,Dell,black,0.5,325
1578,Laptop,Dell,black,0.75,675
1579,Laptop,Dell,grey,0.55,425
1580,Laptop,Dell,black,0.65,425
1581,Laptop,Dell,grey,0.8,625
1582,Laptop,Dell,grey,0.8,875
1583,Laptop,Dell,black,0.7,625
1584,Laptop,Dell,grey,0.6,475
1585,Laptop,Dell,grey,0.9,575
1586,Laptop,Dell,grey,0.55,575
1587,Laptop,Dell,black,0.6,375
1588,Laptop,Dell,grey,0.7,675
1589,Laptop,Dell,grey,0.65,475
1590,Laptop,Dell,grey,0.55,325
1591,Laptop,Dell,black,0.8,475
1592,Laptop,Dell,grey,0.5,425
1593,Laptop,Dell,black,0.75,625
1594,Laptop,Dell,grey,0.45,325
1595,Laptop,Dell,black,0.65,625
1596,Laptop,Dell,grey,0.7,525
1597,Laptop,Dell,grey,0.9,875
1598,Laptop,Dell,black,0.55,375
1599,Laptop,Dell,grey,0.4,325
1600,Laptop,Dell,grey,0.6,375
1601,Laptop,Dell,black,0.8,675
1602,Laptop,Dell,black,0.8,725
1603,Laptop,Dell,black,0.55,475
1604,Laptop,Dell,black,0.95,725
1605,Laptop,Dell,black,0.6,375
1606,Laptop,Dell,grey,0.6,575
1607,Laptop,Dell,grey,0.4,375
1608,Laptop,Dell,black,0.5,475
1609,Laptop,Dell,grey,0.75,625
1610,Laptop,Dell,grey,0.55,575
1611,Laptop,Dell,black,0.75,625
1612,Laptop,Dell,black,0.45,375
1613,Laptop,Dell,black,0.75,675
1614,Laptop,Dell,black,0.4,275
1615,Laptop,Dell,grey,0.4,275
1616,Laptop,Dell,grey,0.6,375
1617,Laptop,Dell,grey,0.65,675
1618,Laptop,Dell,black,0.6,475
1619,Laptop,Dell,grey,0.5,475
1620,Laptop,Dell,black,0.8,725
1621,Laptop,Dell,grey,0.85,875
1622,Laptop,Dell,black,0.85,525
1623,Laptop,Dell,black,0.9,875
1624,Laptop,Dell,grey,0.5,475
1625,Laptop,Dell,black,0.9,575
1626,Laptop,Dell,grey,0.65,425
1627,Laptop,Dell,black,0.85,825
1628,Laptop,Dell,grey,0.65,525
1629,Laptop,Dell,black,0.7,625
1630,Laptop,Dell,black,0.45,425
1631,Laptop,Dell,grey,0.8,575
1632,Laptop,Dell,grey,0.85,625
1633,Laptop,Dell,black,0.8,675
1634,Laptop,Dell,grey,0.8,725
1635,Laptop,Dell,grey,0.45,475
1636,Laptop,Dell,black,0.85,525
1637,Laptop,Dell,grey,0.7,725
1638,Laptop,Dell,grey,0.45,325
1639,Laptop,Dell,black,0.4,375
1640,Laptop,Dell,black,0.5,375
1641,Laptop,Dell,grey,0.95,875
1642,Laptop,Dell,black,0.45,425
1643,Laptop,Dell,black,0.55,375
1644,Laptop,Dell,grey,0.65,675
1645,Laptop,Dell,grey,0.45,275
1646,Laptop,Dell,grey,0.45,325
1647,Laptop,Dell,grey,0.95,825
1648,Laptop,Dell,black,0.65,675
1649,Laptop,Dell,black,0.55,525
1650,Laptop,Dell,grey,0.85,625
1651,Laptop,Dell,grey,0.7,725
1652,Laptop,Dell,black,0.95,925
1653,Laptop,Dell,grey,0.4,225
1654,Laptop,Dell,grey,0.55,425
1655,Laptop,Dell,grey,0.75,475
1656,Laptop,Dell,black,0.45,375
1657,Laptop,Dell,black,0.95,625
1658,Laptop,Dell,black,0.4,275
1659,Laptop,Dell,grey,0.8,875
1660,Laptop,Dell,black,0.65,475
1661,Laptop,Dell,black,0.45,475
1662,Laptop,Dell,grey,0.6,425
1663,Laptop,Dell,black,0.4,375
1664,Laptop,Dell,grey,0.45,375
1665,Laptop,Dell,grey,0.6,425
1666,Laptop,Dell,black,0.85,575
1667,Laptop,Dell,grey,0.55,425
1668,Laptop,Dell,black,0.85,775
1669,Laptop,Dell,black,0.6,575
1670,Laptop,Dell,grey,0.9,825
1671,Laptop,Dell,grey,0.95,825
1672,Laptop,Dell,grey,0.9,875
1673,Laptop,Dell,grey,0.5,325
1674,Laptop,Dell,black,0.8,475
1675,Laptop,Dell,grey,0.65,525
1676,Laptop,Dell,grey,0.9,825
1677,Laptop,Dell,grey,0.5,375
1678,Laptop,Dell,grey,0.9,575
1679,Laptop,Dell,grey,0.5,525
1680,Laptop,Dell,grey,0.8,625
1681,Laptop,Dell,black,0.4,275
1682,Laptop,Dell,grey,0.45,375
1683,Laptop,Dell,black,0.8,875
1684,Laptop,Dell,black,0.55,375
1685,Laptop,Dell,black,0.6,475
1686,Laptop,Dell,grey,0.95,1025
1687,Laptop,Dell,grey,0.4,275
1688,Laptop,Dell,grey,0.7,775
1689,Laptop,Dell,black,0.6,425
1690,Laptop,Dell,black,0.5,325
1691,Laptop,Dell,grey,0.8,625
1692,Laptop,Dell,black,0.85,875
1693,Laptop,Dell,black,0.7,475
1694,Laptop,Dell,grey,0.55,525
1695,Laptop,Dell,black,0.4,275
1696,Laptop,Dell,black,0.45,375
1697,Laptop,Dell,grey,0.9,725
1698,Laptop,Dell,grey,0.45,475
1699,Laptop,Dell,black,0.8,825
1700,Laptop,Dell,black,0.6,425
1701,Laptop,Dell,grey,0.6,575
1702,Laptop,Dell,black,0.55,375
1703,Laptop,Dell,black,0.7,625
1704,Laptop,Dell,grey,0.9,575
1705,Laptop,Dell,black,0.8,675
1706,Laptop,Dell,grey,0.45,425
1707,Laptop,Dell,grey,0.95,925
1708,Laptop,Dell,grey,0.95,675
1709,Laptop,Dell,grey,0.7,425
1710,Laptop,Dell,grey,0.6,525
1711,Laptop,Dell,grey,0.95,725
1712,Laptop,Dell,grey,0.8,475
1713,Laptop,Dell,black,0.45,425
1714,Laptop,Dell,black,0.9,875
1715,Laptop,Dell,black,0.4,225
1716,Laptop,Dell,black,0.65,675
1717,Laptop,Dell,black,0.6,575
1718,Laptop,Dell,black,0.75,525
1719,Laptop,Dell,black,0.5,475
1720,Laptop,Dell,grey,0.5,325
1721,Laptop,Dell,grey,0.55,425
1722,Laptop,Dell,black,0.45,325
1723,Laptop,Dell,grey,0.85,775
1724,Laptop,Dell,black,0.4,325
1725,Laptop,Dell,grey,0.5,325
1726,Laptop,Dell,grey,0.9,975
1727,Laptop,Dell,grey,0.65,525
1728,Laptop,Dell,grey,0.95,975
1729,Laptop,Dell,black,0.45,375
1730,Laptop,Dell,black,0.7,575
1731,Laptop,Dell,grey,0.5,525
1732,Laptop,Dell,grey,0.45,325
1733,Laptop,Dell,black,0.85,875
1734,Laptop,Dell,black,0.95,975
1735,Laptop,Dell,black,0.7,575
1736,Laptop,Dell,grey,0.45,475
1737,Laptop,Dell,black,0.65,625
1738,Laptop,Dell,grey,0.7,575
1739,Laptop,Dell,grey,0.55,375
1740,Laptop,Dell,grey,0.6,475
1741,Laptop,Dell,grey,0.8,625
1742,Laptop,Dell,grey,0.5,475
1743,Laptop,Dell,black,0.6,425
1744,Laptop,Dell,black,0.85,775
1745,Laptop,Dell,grey,0.65,425
1746,Laptop,Dell,grey,0.95,725
1747,Laptop,Dell,grey,0.7,725
1748,Laptop,Dell,grey,0.9,575
1749,Laptop,Dell,grey,0.45,375
1750,Laptop,Dell,grey,0.55,575
1751,Laptop,Dell,black,0.45,425
1752,Laptop,Dell,grey,0.7,625
1753,Laptop,Dell,black,0.75,525
1754,Laptop,Dell,black,0.75,625
1755,Laptop,Dell,black,0.75,725
1756,Laptop,Dell,black,0.75,775
1757,Laptop,Dell,grey,0.45,375
1758,Laptop,Dell,black,0.45,375
1759,Laptop,Dell,grey,0.45,475
1760,Laptop,Dell,grey,0.65,425
1761,Laptop,Dell,black,0.6,625
1762,Laptop,Dell,black,0.65,525
1763,Laptop,Dell,grey,0.95,675
1764,Laptop,Dell,grey,0.9,775
1765,Laptop,Dell,grey,0.6,575
1766,Laptop,Dell,black,0.6,475
1767,Laptop,Dell,grey,0.5,475
1768,Laptop,Dell,black,0.5,375
1769,Laptop,Dell,black,0.8,775
1770,Laptop,Dell,grey,0.7,525
1771,Laptop,Dell,black,0.75,725
1772,Laptop,Dell,grey,0.6,625
1773,Laptop,Dell,grey,0.55,525
1774,Laptop,Dell,grey,0.5,325
1775,Laptop,Dell,grey,0.4,375
1776,Laptop,Dell,black,0.7,625
1777,Laptop,Dell,black,0.4,325
1778,Laptop,Dell,black,0.4,275
1779,Laptop,Dell,grey,0.55,375
1780,Laptop,Dell,grey,0.85,675
1781,Laptop,Dell,grey,0.85,575
1782,Laptop,Dell,black,0.65,475
1783,Laptop,Dell,black,0.85,575
1784,Laptop,Dell,grey,0.7,625
1785,Laptop,Dell,grey,0.45,325
1786,Laptop,Dell,grey,0.65,675
1787,Laptop,Dell,black,0.65,575
1788,Laptop,Dell,grey,0.9,975
1789,Laptop,Dell,black,0.65,525
1790,Laptop,Dell,black,0.95,625
1791,Laptop,Dell,black,0.5,375
1792,Laptop,Dell,black,0.55,475
1793,Laptop,Dell,grey,0.9,825
1794,Laptop,Dell,black,0.75,675
1795,Laptop,Dell,black,0.85,625
1796,Laptop,Dell,grey,0.7,725
1797,Laptop,Dell,grey,0.7,675
1798,Laptop,Dell,grey,0.95,575
1799,Laptop,Dell,grey,0.7,625
1800,Laptop,Dell,black,0.4,275
1801,Laptop,Dell,grey,0.8,775
1802,Laptop,Dell,black,0.9,975
1803,Laptop,Dell,grey,0.75,525
1804,Laptop,Dell,black,0.6,575
1805,Laptop,Dell,grey,0.5,475
1806,Laptop,Dell,grey,0.8,725
1807,Laptop,Dell,grey,0.75,725
1808,Laptop,Dell,grey,0.85,925
1809,Laptop,Dell,grey,0.9,925
1810,Laptop,Dell,black,0.7,625
1811,Laptop,Dell,grey,0.7,625
1812,Laptop,Dell,black,0.85,775
1813,Laptop,Dell,grey,0.95,825
1814,Laptop,Dell,grey,0.9,975
1815,Laptop,Dell,grey,0.6,375
1816,Laptop,Dell,black,0.6,475
1817,Laptop,Dell,black,0.4,325
1818,Laptop,Dell,grey,0.9,875
1819,Laptop,Dell,grey,0.75,825
1820,Laptop,Dell,grey,0.65,525
1821,Laptop,Dell,grey,0.4,375
1822,Laptop,Dell,black,0.7,525
1823,Laptop,Dell,grey,0.75,575
1824,Laptop,Dell,grey,0.75,775
1825,Laptop,Dell,grey,0.95,675
1826,Laptop,Dell,grey,0.6,675
1827,Laptop,Dell,black,0.55,375
1828,Laptop,Dell,black,0.65,625
1829,Laptop,Dell,black,0.6,475
1830,Laptop,Dell,grey,0.8,475
1831,Laptop,Dell,grey,0.95,975
1832,Laptop,Dell,grey,0.4,375
1833,Laptop,Dell,black,0.4,425
1834,Laptop,Dell,grey,0.8,725
1835,Laptop,Dell,grey,0.55,575
1836,Laptop,Dell,black,0.45,375
1837,Laptop,Dell,grey,0.5,325
1838,Laptop,Dell,black,0.8,775
1839,Laptop,Dell,grey,0.95,725
1840,Laptop,Dell,black,0.6,575
1841,Laptop,Dell,black,0.95,775
1842,Laptop,Dell,black,0.85,875
1843,Laptop,Dell,black,0.45,425
1844,Laptop,Dell,black,0.45,325
1845,Laptop,Dell,black,0.75,625
1846,Laptop,Dell,grey,0.75,525
1847,Laptop,Dell,grey,0.7,775
1848,Laptop,Dell,grey,0.65,525
1849,Laptop,Dell,black,0.6,375
1850,Laptop,Dell,grey,0.55,325
1851,Laptop,Dell,black,0.85,825
1852,Laptop,Dell,grey,0.9,875
1853,Laptop,Dell,grey,0.75,575
1854,Laptop,Dell,grey,0.45,325
1855,Laptop,Dell,grey,0.85,575
1856,Laptop,Dell,black,0.8,475
1857,Laptop,Dell,grey,0.55,575
1858,Laptop,Dell,black,0.95,975
1859,Laptop,Dell,grey,0.45,475
1860,Laptop,Dell,grey,0.55,375
1861,Laptop,Dell,grey,0.65,625
1862,Laptop,Dell,grey,0.95,825
1863,Laptop,Dell,black,0.8,775
1864,Laptop,Dell,black,0.85,525
1865,Laptop,Dell,black,0.4,375
1866,Laptop,Dell,black,0.65,425
1867,Laptop,Dell,grey,0.45,475
1868,Laptop,Dell,black,0.8,525
1869,Laptop,Dell,grey,0.8,725
1870,Laptop,Dell,black,0.7,425
1871,Laptop,Dell,grey,0.95,975
1872,Laptop,Dell,black,0.65,675
1873,Laptop,Dell,black,0.7,525
1874,Laptop,Dell,black,0.55,525
1875,Laptop,Dell,black,0.4,425
1876,Laptop,Dell,black,0.85,575
1877,Laptop,Dell,grey,0.8,675
1878,Laptop,Dell,black,0.6,475
1879,Laptop,Dell,black,0.85,525
1880,Laptop,Dell,black,0.45,375
1881,Laptop,Dell,black,0.75,725
1882,Laptop,Dell,black,0.7,675
1883,Laptop,Dell,black,0.75,825
1884,Laptop,Dell,grey,0.6,525
1885,Laptop,Dell,grey,0.7,625
1886,Laptop,Dell,grey,0.7,725
1887,Laptop,Dell,grey,0.75,575
1888,Laptop,Dell,grey,0.45,375
1889,Laptop,Dell,grey,0.7,475
1890,Laptop,Dell,grey,0.55,525
1891,Laptop,Dell,grey,0.4,425
1892,Laptop,Dell,grey,0.75,675
1893,Laptop,Dell,grey,0.5,425
1894,Laptop,Dell,black,0.7,625
1895,Laptop,Dell,grey,0.8,575
1896,Laptop,Dell,black,0.65,675
1897,Laptop,Dell,black,0.9,875
1898,Laptop,Dell,grey,0.55,475
1899,Laptop,Dell,grey,0.95,975
1900,Laptop,Dell,black,0.55,475
1901,Laptop,Dell,black,0.45,425
1902,Laptop,Dell,grey,0.7,575
1903,Laptop,Dell,black,0.65,725
1904,Laptop,Dell,grey,0.85,775
1905,Laptop,Dell,black,0.85,875
1906,Laptop,Dell,black,0.85,875
1907,Laptop,Dell,grey,0.4,275
1908,Laptop,Dell,black,0.8,775
1909,Laptop,Dell,grey,0.45,325
1910,Laptop,Dell,black,0.4,225
1911,Laptop,Dell,black,0.75,725
1912,Laptop,Dell,grey,0.55,575
1913,Laptop,Dell,grey,0.7,475
1914,Laptop,Dell,black,0.6,625
1915,Laptop,Dell,grey,0.4,375
1916,Laptop,Dell,black,0.8,875
1917,Laptop,Dell,black,0.95,825
1918,Laptop,Dell,grey,0.75,475
1919,Laptop,Dell,grey,0.85,575
1920,Laptop,Dell,black,0.65,475
1921,Laptop,Dell,grey,0.85,825
1922,Laptop,Dell,grey,0.7,625
1923,Laptop,Dell,black,0.55,525
1924,Laptop,Dell,black,0.6,525
1925,Laptop,Dell,grey,0.9,625
1926,Laptop,Dell,black,0.65,675
1927,Laptop,Dell,grey,0.9,575
1928,Laptop,Dell,black,0.75,775
1929,Laptop,Dell,grey,0.7,575
1930,Laptop,Dell,grey,0.55,375
1931,Laptop,Dell,black,0.4,275
1932,Laptop,Dell,grey,0.9,725
1933,Laptop,Dell,grey,0.65,525
1934,Laptop,Dell,black,0.95,575
1935,Laptop,Dell,black,0.8,675
1936,Laptop,Dell,grey,0.7,725
1937,Laptop,Dell,grey,0.7,575
1938,Laptop,Dell,black,0.9,875
1939,Laptop,Dell,black,0.8,775
1940,Laptop,Dell,black,0.9,825
1941,Laptop,Dell,black,0.6,375
1942,Laptop,Dell,grey,0.4,275
1943,Laptop,Dell,black,0.75,725
1944,Laptop,Dell,black,0.8,625
1945,Laptop,Dell,black,0.95,675
1946,Laptop,Dell,black,0.65,625
1947,Laptop,Dell,grey,0.75,575
1948,Laptop,Dell,grey,0.6,625
1949,Laptop,Dell,grey,0.45,475
1950,Laptop,Dell,grey,0.45,325
1951,Laptop,Dell,black,0.8,525
1952,Laptop,Dell,grey,0.45,275
1953,Laptop,Dell,black,0.75,725
1954,Laptop,Dell,black,0.85,875
1955,Laptop,Dell,grey,0.5,475
1956,Laptop,Dell,black,0.75,725
1957,Laptop,Dell,black,0.95,875
1958,Laptop,Dell,grey,0.7,525
1959,Laptop,Dell,grey,0.45,325
1960,Laptop,Dell,black,0.7,725
1961,Laptop,Dell,grey,0.65,675
1962,Laptop,Dell,black,0.85,775
1963,Laptop,Dell,black,0.45,275
1964,Laptop,Dell,black,0.85,875
1965,Laptop,Dell,grey,0.85,725
1966,Laptop,Dell,grey,0.4,275
1967,Laptop,Dell,grey,0.6,475
1968,Laptop,Dell,grey,0.8,475
1969,Laptop,Dell,black,0.8,825
1970,Laptop,Dell,grey,0.85,775
1971,Laptop,Dell,black,0.4,375
1972,Laptop,Dell,grey,0.85,875
1973,Laptop,Dell,black,0.65,675
1974,Laptop,Dell,grey,0.5,425
1975,Laptop,Dell,grey,0.55,425
1976,Laptop,Dell,grey,0.75,775
1977,Laptop,Dell,grey,0.8,625
1978,Laptop,Dell,grey,0.55,475
1979,Laptop,Dell,grey,0.9,875
1980,Laptop,Dell,black,0.45,475
1981,Laptop,Dell,grey,0.9,975
1982,Laptop,Dell,black,0.65,425
1983,Laptop,Dell,black,0.4,275
1984,Laptop,Dell,black,0.45,475
1985,Laptop,Dell,black,0.95,925
1986,Laptop,Dell,black,0.5,425
1987,Laptop,Dell,black,0.6,625
1988,Laptop,Dell,grey,0.9,575
1989,Laptop,Dell,grey,0.55,525
1990,Laptop,Dell,black,0.65,575
1991,Laptop,Dell,black,0.75,725
1992,Laptop,Dell,black,0.85,925
1993,Laptop,Dell,black,0.6,425
1994,Laptop,Dell,black,0.8,575
1995,Laptop,Dell,grey,0.45,325
1996,Laptop,Dell,grey,0.65,375
1997,Laptop,Dell,grey,0.4,275
1998,Laptop,Dell,black,0.8,775
1999,Laptop,Dell,black,0.45,425
2000,Laptop,Dell,grey,0.75,575
2001,Laptop,Dell,black,0.8,525
2002,Laptop,Dell,grey,0.5,325
2003,Laptop,Dell,black,0.55,475
2004,Laptop,Dell,grey,0.85,525
2005,Laptop,Dell,black,0.4,375
2006,Laptop,Dell,black,0.85,625
2007,Laptop,Dell,grey,0.6,525
2008,Laptop,Dell,black,0.55,575
2009,Laptop,Dell,grey,0.55,575
2010,Laptop,Dell,grey,0.8,625
2011,Laptop,Dell,grey,0.8,725
2012,Laptop,Dell,grey,0.45,375
2013,Laptop,Dell,black,0.65,575
2014,Laptop,Dell,grey,0.9,775
2015,Laptop,Dell,grey,0.65,425
2016,Laptop,Dell,black,0.95,725
2017,Laptop,Dell,black,0.4,425
2018,Laptop,Dell,grey,0.9,925
2019,Laptop,Dell,black,0.95,575
2020,Laptop,Dell,grey,0.85,675
2021,Laptop,Dell,grey,0.55,425
2022,Laptop,Dell,grey,0.85,875
2023,Laptop,Dell,grey,0.95,975
2024,Laptop,Dell,grey,0.65,475
2025,Laptop,Dell,black,0.95,1025
2026,Laptop,Dell,black,0.65,525
2027,Laptop,Dell,grey,0.5,325
2028,Laptop,Dell,grey,0.9,675
2029,Laptop,Dell,grey,0.7,575
2030,Laptop,Dell,black,0.95,975
2031,Laptop,Dell,grey,0.65,625
2032,Laptop,Dell,black,0.6,425
2033,Laptop,Dell,black,0.65,525
2034,Laptop,Dell,grey,0.6,375
2035,Laptop,Dell,black,0.8,675
2036,Camera,Nikon,black,0.85,475
2037,Camera,Panasonic,black,0.9,375
2038,Camera,Panasonic,black,0.65,325
2039,Camera,Canon,black,0.8,225
2040,Camera,Nikon,black,0.95,475
2041,Camera,Panasonic,black,0.65,275
2042,Camera,Canon,black,0.9,425
2043,Camera,Nikon,black,0.9,375
2044,Camera,Nikon,black,0.6,225
2045,Camera,Sony,black,0.95,325
2046,Camera,Nikon,black,0.6,325
2047,Camera,Sony,black,0.95,375
2048,Camera,Nikon,black,0.95,425
2049,Camera,Sony,black,0.6,325
2050,Camera,Canon,black,0.9,375
2051,Camera,Panasonic,black,0.75,425
2052,Camera,Panasonic,black,0.75,325
2053,Camera,Canon,black,0.9,425
2054,Camera,Canon,black,0.85,275
2055,Camera,Panasonic,black,0.9,375
2056,Camera,Nikon,black,0.6,275
2057,Camera,Sony,black,0.8,325
2058,Camera,Nikon,black,0.75,275
2059,Camera,Nikon,black,0.8,375
2060,Camera,Nikon,black,0.6,225
2061,Camera,Sony,black,0.85,475
2062,Camera,Nikon,black,0.9,525
2063,Camera,Panasonic,black,0.95,525
2064,Camera,Sony,black,0.9,325
2065,Camera,Nikon,black,0.7,325
2066,Camera,Nikon,black,0.95,325
2067,Camera,Panasonic,black,0.95,475
2068,Camera,Sony,black,0.65,275
